Time (s),Flame height (m)
400.2631579,0.765909091
400.2982456,0.929545455
400.3333333,1.015909091
400.3684211,1.002272727
400.4035088,1.093181818
400.4385965,1.170454545
400.4736842,1.281818182
400.5087719,0.852272727
400.5438596,0.959090909
400.5789474,1.220454545
400.6140351,1.309090909
400.6491228,1.022727273
400.6842105,1.154545455
400.7192982,1.036363636
400.754386,1.204545455
400.7894737,0.761363636
400.8245614,0.709090909
400.8596491,0.709090909
400.8947368,0.875
400.9298246,1.015909091
400.9649123,0.953327922
419,0.743181818
419.0350877,0.740909091
419.0701754,0.679545455
419.1052632,0.711363636
419.1403509,0.565909091
419.1754386,0.645454545
419.2105263,0.736363636
419.245614,0.693181818
419.2807018,0.797727273
419.3157895,0.981818182
419.3508772,0.972727273
419.3859649,0.918181818
419.4210526,1.004545455
419.4561404,0.884090909
419.4912281,0.722727273
419.5263158,0.652272727
419.5614035,0.718181818
419.5964912,0.843181818
419.6315789,0.965909091
419.6666667,0.720454545
419.7017544,0.888636364
419.7368421,1.002272727
419.7719298,0.904545455
419.8070175,0.645454545
419.8421053,0.684090909
419.877193,0.906818182
419.9122807,0.775
419.9473684,0.718181818
419.9824561,0.845454545
420.0175439,0.9
420.0526316,0.740909091
420.0877193,0.881818182
420.122807,0.888636364
420.1578947,0.906818182
420.1929825,0.956818182
420.2280702,1.029545455
420.2631579,1.247727273
420.2982456,1.329545455
420.3333333,0.904545455
420.3684211,0.797727273
420.4035088,0.931818182
420.4385965,0.743181818
420.4736842,0.809090909
420.5087719,0.918181818
420.5438596,0.961363636
420.5789474,0.968181818
420.6140351,1.179545455
420.6491228,0.725
420.6842105,0.761363636
420.7192982,0.584090909
420.754386,0.720454545
420.7894737,0.820454545
420.8245614,0.809090909
420.8596491,0.911363636
420.8947368,0.840909091
420.9298246,0.795454545
420.9649123,0.84163961
439,0.584090909
439.0350877,0.452272727
439.0701754,0.540909091
439.1052632,0.590909091
439.1403509,0.681818182
439.1754386,0.772727273
439.2105263,0.6
439.245614,0.647727273
439.2807018,0.725
439.3157895,0.856818182
439.3508772,1.009090909
439.3859649,0.711363636
439.4210526,0.856818182
439.4561404,0.709090909
439.4912281,0.613636364
439.5263158,0.490909091
439.5614035,0.55
439.5964912,0.670454545
439.6315789,0.597727273
439.6666667,0.670454545
439.7017544,0.790909091
439.7368421,0.763636364
439.7719298,0.654545455
439.8070175,0.654545455
439.8421053,0.693181818
439.877193,0.909090909
439.9122807,1.002272727
439.9473684,1.020454545
439.9824561,0.740909091
440.0175439,0.611363636
440.0526316,0.690909091
440.0877193,0.754545455
440.122807,0.763636364
440.1578947,0.906818182
440.1929825,0.940909091
440.2280702,0.695454545
440.2631579,0.7
440.2982456,0.706818182
440.3333333,0.943181818
440.3684211,0.870454545
440.4035088,0.938636364
440.4385965,0.629545455
440.4736842,0.781818182
440.5087719,0.681818182
440.5438596,0.802272727
440.5789474,0.834090909
440.6140351,0.525
440.6491228,0.640909091
440.6842105,0.668181818
440.7192982,0.736363636
440.754386,0.790909091
440.7894737,0.872727273
440.8245614,0.940909091
440.8596491,0.943181818
440.8947368,1.118181818
440.9298246,0.820454545
440.9649123,0.747686688
459,0.802272727
459.0350877,0.556818182
459.0701754,0.545454545
459.1052632,0.540909091
459.1403509,0.611363636
459.1754386,0.709090909
459.2105263,0.740909091
459.245614,0.890909091
459.2807018,0.945454545
459.3157895,0.845454545
459.3508772,0.693181818
459.3859649,0.856818182
459.4210526,0.736363636
459.4561404,0.779545455
459.4912281,0.911363636
459.5263158,1.022727273
459.5614035,1.072727273
459.5964912,1.347727273
459.6315789,0.840909091
459.6666667,0.920454545
459.7017544,1.136363636
459.7368421,1.270454545
459.7719298,0.954545455
459.8070175,0.884090909
459.8421053,0.963636364
459.877193,0.822727273
459.9122807,0.929545455
459.9473684,1.072727273
459.9824561,1.125
460.0175439,0.745454545
460.0526316,0.888636364
460.0877193,1.102272727
460.122807,0.886363636
460.1578947,0.981818182
460.1929825,1.193181818
460.2280702,0.872727273
460.2631579,0.940909091
460.2982456,1.109090909
460.3333333,1.127272727
460.3684211,1.138636364
460.4035088,1.093181818
460.4385965,0.652272727
460.4736842,0.525
460.5087719,0.556818182
460.5438596,0.640909091
460.5789474,0.718181818
460.6140351,0.768181818
460.6491228,0.886363636
460.6842105,0.829545455
460.7192982,0.8
460.754386,0.813636364
460.7894737,0.888636364
460.8245614,0.945454545
460.8596491,1.161363636
460.8947368,0.6
460.9298246,0.609090909
460.9649123,0.875081169
479,1.252272727
479.0350877,0.888636364
479.0701754,0.488636364
479.1052632,0.590909091
479.1403509,0.715909091
479.1754386,0.659090909
479.2105263,0.618181818
479.245614,0.7
479.2807018,0.806818182
479.3157895,0.85
479.3508772,0.775
479.3859649,1.065909091
479.4210526,1.179545455
479.4561404,1.168181818
479.4912281,1.088636364
479.5263158,0.609090909
479.5614035,0.636363636
479.5964912,0.620454545
479.6315789,0.693181818
479.6666667,0.725
479.7017544,0.793181818
479.7368421,0.8
479.7719298,0.863636364
479.8070175,0.836363636
479.8421053,0.713636364
479.877193,0.543181818
479.9122807,0.706818182
479.9473684,0.806818182
479.9824561,0.943181818
480.0175439,1.018181818
480.0526316,1.081818182
480.0877193,0.829545455
480.122807,1
480.1578947,1.134090909
480.1929825,0.811363636
480.2280702,0.995454545
480.2631579,1.161363636
480.2982456,0.840909091
480.3333333,0.734090909
480.3684211,0.856818182
480.4035088,0.990909091
480.4385965,1.118181818
480.4736842,1.290909091
480.5087719,0.645454545
480.5438596,0.697727273
480.5789474,0.554545455
480.6140351,0.656818182
480.6491228,0.675
480.6842105,0.684090909
480.7192982,0.752272727
480.754386,0.75
480.7894737,0.834090909
480.8245614,0.961363636
480.8596491,1.161363636
480.8947368,1.215909091
480.9298246,0.561363636
480.9649123,0.84200487
499,0.593181818
499.0350877,0.609090909
499.0701754,0.686363636
499.1052632,0.636363636
499.1403509,0.736363636
499.1754386,0.8
499.2105263,0.886363636
499.245614,0.95
499.2807018,1.104545455
499.3157895,0.640909091
499.3508772,0.590909091
499.3859649,0.820454545
499.4210526,0.815909091
499.4561404,0.879545455
499.4912281,0.906818182
499.5263158,0.902272727
499.5614035,0.688636364
499.5964912,0.790909091
499.6315789,0.811363636
499.6666667,0.790909091
499.7017544,0.865909091
499.7368421,0.777272727
499.7719298,0.727272727
499.8070175,0.8
499.8421053,0.645454545
499.877193,0.813636364
499.9122807,0.672727273
499.9473684,0.765909091
499.9824561,0.668181818
500.0175439,0.756818182
500.0526316,0.854545455
500.0877193,0.636363636
500.122807,0.809090909
500.1578947,0.827272727
500.1929825,0.961363636
500.2280702,1.054545455
500.2631579,0.968181818
500.2982456,1.063636364
500.3333333,0.863636364
500.3684211,1.168181818
500.4035088,0.579545455
500.4385965,0.602272727
500.4736842,0.672727273
500.5087719,0.738636364
500.5438596,0.775
500.5789474,0.888636364
500.6140351,0.95
500.6491228,0.981818182
500.6842105,0.875
500.7192982,1.059090909
500.754386,0.772727273
500.7894737,0.775
500.8245614,0.754545455
500.8596491,1.075
500.8947368,1.277272727
500.9298246,1.211363636
500.9649123,0.827313312
519,0.765909091
519.0350877,0.906818182
519.0701754,1.056818182
519.1052632,0.577272727
519.1403509,0.672727273
519.1754386,0.802272727
519.2105263,0.590909091
519.245614,0.681818182
519.2807018,0.672727273
519.3157895,0.775
519.3508772,0.795454545
519.3859649,0.986363636
519.4210526,1.025
519.4561404,0.920454545
519.4912281,0.936363636
519.5263158,0.906818182
519.5614035,0.990909091
519.5964912,0.681818182
519.6315789,0.777272727
519.6666667,0.915909091
519.7017544,0.890909091
519.7368421,0.695454545
519.7719298,0.790909091
519.8070175,0.8
519.8421053,0.918181818
519.877193,0.972727273
519.9122807,1.070454545
519.9473684,1.190909091
519.9824561,0.840909091
520.0175439,0.702272727
520.0526316,0.693181818
520.0877193,0.772727273
520.122807,0.904545455
520.1578947,0.688636364
520.1929825,0.745454545
520.2280702,0.906818182
520.2631579,1.109090909
520.2982456,1.284090909
520.3333333,0.865909091
520.3684211,1.277272727
520.4035088,1.461363636
520.4385965,0.752272727
520.4736842,0.825
520.5087719,0.890909091
520.5438596,0.718181818
520.5789474,0.870454545
520.6140351,0.956818182
520.6491228,1.013636364
520.6842105,1.054545455
520.7192982,1.25
520.754386,1.445454545
520.7894737,0.636363636
520.8245614,0.775
520.8596491,0.540909091
520.8947368,0.640909091
520.9298246,0.756818182
520.9649123,0.877637987
539,0.936363636
539.0350877,0.645454545
539.0701754,0.611363636
539.1052632,0.565909091
539.1403509,0.529545455
539.1754386,0.620454545
539.2105263,0.75
539.245614,0.827272727
539.2807018,0.804545455
539.3157895,0.763636364
539.3508772,0.852272727
539.3859649,0.7
539.4210526,0.545454545
539.4561404,0.593181818
539.4912281,0.597727273
539.5263158,0.640909091
539.5614035,0.729545455
539.5964912,0.804545455
539.6315789,0.972727273
539.6666667,0.954545455
539.7017544,0.684090909
539.7368421,0.722727273
539.7719298,0.804545455
539.8070175,0.754545455
539.8421053,0.802272727
539.877193,0.865909091
539.9122807,1.045454545
539.9473684,0.645454545
539.9824561,0.775
540.0175439,0.854545455
540.0526316,0.856818182
540.0877193,0.847727273
540.122807,0.968181818
540.1578947,1.093181818
540.1929825,0.781818182
540.2280702,0.831818182
540.2631579,0.663636364
540.2982456,0.765909091
540.3333333,0.488636364
540.3684211,0.688636364
540.4035088,0.659090909
540.4385965,0.729545455
540.4736842,0.765909091
540.5087719,0.859090909
540.5438596,0.929545455
540.5789474,1.002272727
540.6140351,0.881818182
540.6491228,0.809090909
540.6842105,0.984090909
540.7192982,0.695454545
540.754386,0.854545455
540.7894737,0.647727273
540.8245614,0.688636364
540.8596491,0.711363636
540.8947368,0.672727273
540.9298246,0.75
540.9649123,0.768344156
559,0.634090909
559.0350877,0.545454545
559.0701754,0.695454545
559.1052632,0.645454545
559.1403509,0.790909091
559.1754386,0.759090909
559.2105263,0.895454545
559.245614,1.011363636
559.2807018,1.043181818
559.3157895,1.143181818
559.3508772,0.713636364
559.3859649,0.663636364
559.4210526,0.763636364
559.4561404,0.677272727
559.4912281,0.784090909
559.5263158,0.825
559.5614035,0.877272727
559.5964912,0.627272727
559.6315789,0.706818182
559.6666667,0.85
559.7017544,1.020454545
559.7368421,0.868181818
559.7719298,0.85
559.8070175,0.672727273
559.8421053,0.729545455
559.877193,0.827272727
559.9122807,0.697727273
559.9473684,0.802272727
559.9824561,0.877272727
560.0175439,0.611363636
560.0526316,0.738636364
560.0877193,0.781818182
560.122807,0.920454545
560.1578947,0.975
560.1929825,0.868181818
560.2280702,0.863636364
560.2631579,0.961363636
560.2982456,0.552272727
560.3333333,0.572727273
560.3684211,0.720454545
560.4035088,0.754545455
560.4385965,0.695454545
560.4736842,0.795454545
560.5087719,0.659090909
560.5438596,0.740909091
560.5789474,0.847727273
560.6140351,0.993181818
560.6491228,0.918181818
560.6842105,0.879545455
560.7192982,0.954545455
560.754386,1.093181818
560.7894737,1.125
560.8245614,0.884090909
560.8596491,1.047727273
560.8947368,0.518181818
560.9298246,0.529545455
560.9649123,0.803571429
579,1.038636364
579.0350877,0.911363636
579.0701754,0.943181818
579.1052632,1.002272727
579.1403509,0.663636364
579.1754386,0.556818182
579.2105263,0.672727273
579.245614,0.627272727
579.2807018,0.722727273
579.3157895,0.793181818
579.3508772,0.775
579.3859649,0.822727273
579.4210526,0.893181818
579.4561404,1.075
579.4912281,1.181818182
579.5263158,1.422727273
579.5614035,0.7
579.5964912,0.538636364
579.6315789,0.693181818
579.6666667,0.65
579.7017544,0.822727273
579.7368421,0.675
579.7719298,0.756818182
579.8070175,0.856818182
579.8421053,0.856818182
579.877193,0.943181818
579.9122807,1.104545455
579.9473684,1.247727273
579.9824561,0.759090909
580.0175439,0.804545455
580.0526316,0.943181818
580.0877193,0.945454545
580.122807,1.018181818
580.1578947,1.061363636
580.1929825,1.240909091
580.2280702,1.354545455
580.2631579,0.713636364
580.2982456,0.802272727
580.3333333,0.909090909
580.3684211,0.840909091
580.4035088,0.822727273
580.4385965,0.938636364
580.4736842,1.084090909
580.5087719,1.261363636
580.5438596,1.438636364
580.5789474,0.786363636
580.6140351,0.620454545
580.6491228,0.636363636
580.6842105,0.763636364
580.7192982,0.597727273
580.754386,0.509090909
580.7894737,0.556818182
580.8245614,0.645454545
580.8596491,0.718181818
580.8947368,0.804545455
580.9298246,0.925
580.9649123,0.865178571
599,0.622727273
599.0350877,0.702272727
599.0701754,0.736363636
599.1052632,0.918181818
599.1403509,0.975
599.1754386,1.145454545
599.2105263,0.820454545
599.245614,0.890909091
599.2807018,1.111363636
599.3157895,1.147727273
599.3508772,0.688636364
599.3859649,0.904545455
599.4210526,0.85
599.4561404,0.802272727
599.4912281,0.779545455
599.5263158,0.972727273
599.5614035,0.836363636
599.5964912,0.740909091
599.6315789,0.877272727
599.6666667,0.875
599.7017544,0.743181818
599.7368421,0.859090909
599.7719298,0.881818182
599.8070175,0.765909091
599.8421053,0.745454545
599.877193,0.781818182
599.9122807,0.809090909
599.9473684,0.709090909
599.9824561,0.795454545
600.0175439,0.779545455
600.0526316,0.8
600.0877193,0.918181818
600.122807,0.961363636
600.1578947,0.913636364
600.1929825,1.018181818
600.2280702,1.088636364
600.2631579,1.202272727
600.2982456,1.065909091
600.3333333,1.193181818
600.3684211,0.7
600.4035088,0.809090909
600.4385965,0.925
600.4736842,0.815909091
600.5087719,0.809090909
600.5438596,0.922727273
600.5789474,1.036363636
600.6140351,1.227272727
600.6491228,1.031818182
600.6842105,0.809090909
600.7192982,0.820454545
600.754386,0.693181818
600.7894737,0.727272727
600.8245614,0.763636364
600.8596491,0.522727273
600.8947368,0.597727273
600.9298246,0.638636364
600.9649123,0.86213474
619,0.7
619.0350877,0.818181818
619.0701754,0.836363636
619.1052632,0.938636364
619.1403509,0.893181818
619.1754386,0.843181818
619.2105263,0.677272727
619.245614,0.681818182
619.2807018,0.681818182
619.3157895,0.656818182
619.3508772,0.756818182
619.3859649,0.938636364
619.4210526,0.893181818
619.4561404,0.959090909
619.4912281,0.934090909
619.5263158,1.136363636
619.5614035,0.736363636
619.5964912,0.793181818
619.6315789,0.913636364
619.6666667,0.954545455
619.7017544,0.747727273
619.7368421,0.938636364
619.7719298,0.954545455
619.8070175,0.5
619.8421053,0.484090909
619.877193,0.577272727
619.9122807,0.590909091
619.9473684,0.670454545
619.9824561,0.738636364
620.0175439,0.811363636
620.0526316,0.763636364
620.0877193,0.772727273
620.122807,0.85
620.1578947,0.990909091
620.1929825,0.704545455
620.2280702,0.875
620.2631579,1.063636364
620.2982456,0.713636364
620.3333333,0.859090909
620.3684211,0.961363636
620.4035088,0.888636364
620.4385965,0.918181818
620.4736842,0.754545455
620.5087719,0.820454545
620.5438596,0.545454545
620.5789474,0.581818182
620.6140351,0.627272727
620.6491228,0.647727273
620.6842105,0.568181818
620.7192982,0.65
620.754386,0.709090909
620.7894737,0.736363636
620.8245614,0.911363636
620.8596491,1.129545455
620.8947368,1.293181818
620.9298246,1.415909091
620.9649123,0.812662338
639,0.738636364
639.0350877,0.690909091
639.0701754,0.756818182
639.1052632,0.868181818
639.1403509,1.002272727
639.1754386,1.027272727
639.2105263,1.025
639.245614,0.704545455
639.2807018,0.779545455
639.3157895,0.740909091
639.3508772,0.922727273
639.3859649,0.529545455
639.4210526,0.625
639.4561404,0.597727273
639.4912281,0.693181818
639.5263158,0.761363636
639.5614035,0.852272727
639.5964912,0.95
639.6315789,0.890909091
639.6666667,0.856818182
639.7017544,0.963636364
639.7368421,1.118181818
639.7719298,0.636363636
639.8070175,0.813636364
639.8421053,0.604545455
639.877193,0.986363636
639.9122807,0.625
639.9473684,0.695454545
639.9824561,0.6
640.0175439,0.675
640.0526316,0.840909091
640.0877193,0.959090909
640.122807,1.040909091
640.1578947,1.111363636
640.1929825,0.981818182
640.2280702,0.870454545
640.2631579,0.756818182
640.2982456,0.706818182
640.3333333,0.856818182
640.3684211,0.834090909
640.4035088,0.722727273
640.4385965,0.779545455
640.4736842,0.815909091
640.5087719,0.886363636
640.5438596,0.879545455
640.5789474,0.795454545
640.6140351,0.777272727
640.6491228,0.918181818
640.6842105,1.095454545
640.7192982,1.256818182
640.754386,1.413636364
640.7894737,0.984090909
640.8245614,0.831818182
640.8596491,0.831818182
640.8947368,0.925
640.9298246,0.954545455
640.9649123,0.849269481
659,0.790909091
659.0350877,0.906818182
659.0701754,1.015909091
659.1052632,1.059090909
659.1403509,0.695454545
659.1754386,0.670454545
659.2105263,0.681818182
659.245614,0.756818182
659.2807018,0.845454545
659.3157895,0.718181818
659.3508772,0.65
659.3859649,0.936363636
659.4210526,0.881818182
659.4561404,0.975
659.4912281,1.054545455
659.5263158,0.893181818
659.5614035,0.934090909
659.5964912,0.586363636
659.6315789,0.552272727
659.6666667,0.556818182
659.7017544,0.563636364
659.7368421,0.652272727
659.7719298,0.793181818
659.8070175,0.795454545
659.8421053,0.863636364
659.877193,1.043181818
659.9122807,1.136363636
659.9473684,1.197727273
659.9824561,0.554545455
660.0175439,0.6
660.0526316,0.661363636
660.0877193,0.609090909
660.122807,0.754545455
660.1578947,0.802272727
660.1929825,0.829545455
660.2280702,0.920454545
660.2631579,0.834090909
660.2982456,1
660.3333333,1.131818182
660.3684211,1.054545455
660.4035088,0.620454545
660.4385965,0.693181818
660.4736842,0.781818182
660.5087719,0.820454545
660.5438596,0.781818182
660.5789474,0.729545455
660.6140351,0.852272727
660.6491228,0.818181818
660.6842105,0.931818182
660.7192982,1.134090909
660.754386,1.079545455
660.7894737,0.745454545
660.8245614,0.940909091
660.8596491,1.154545455
660.8947368,1.161363636
660.9298246,1.018181818
660.9649123,0.843262987
679,1.325
679.0350877,0.55
679.0701754,0.613636364
679.1052632,0.709090909
679.1403509,0.725
679.1754386,0.784090909
679.2105263,0.925
679.245614,0.931818182
679.2807018,0.915909091
679.3157895,0.968181818
679.3508772,1.079545455
679.3859649,0.795454545
679.4210526,0.611363636
679.4561404,0.681818182
679.4912281,0.754545455
679.5263158,0.845454545
679.5614035,1.05
679.5964912,1.009090909
679.6315789,1.147727273
679.6666667,0.947727273
679.7017544,1.113636364
679.7368421,1.038636364
679.7719298,0.838636364
679.8070175,1.045454545
679.8421053,0.602272727
679.877193,0.781818182
679.9122807,0.85
679.9473684,0.972727273
679.9824561,0.963636364
680.0175439,1.022727273
680.0526316,1.104545455
680.0877193,1.218181818
680.122807,1.384090909
680.1578947,1.586363636
680.1929825,0.609090909
680.2280702,0.579545455
680.2631579,0.622727273
680.2982456,0.656818182
680.3333333,0.675
680.3684211,0.809090909
680.4035088,0.763636364
680.4385965,0.781818182
680.4736842,0.911363636
680.5087719,1.063636364
680.5438596,0.820454545
680.5789474,0.8
680.6140351,0.638636364
680.6491228,0.8
680.6842105,0.402272727
680.7192982,0.463636364
680.754386,0.518181818
680.7894737,0.602272727
680.8245614,0.7
680.8596491,0.909090909
680.8947368,0.854545455
680.9298246,0.922727273
680.9649123,0.853530844
699,1.106818182
699.0350877,0.709090909
699.0701754,0.831818182
699.1052632,0.945454545
699.1403509,1.159090909
699.1754386,0.947727273
699.2105263,0.781818182
699.245614,0.609090909
699.2807018,0.647727273
699.3157895,0.7
699.3508772,0.756818182
699.3859649,0.870454545
699.4210526,0.972727273
699.4561404,1.015909091
699.4912281,1.175
699.5263158,1.311363636
699.5614035,1.445454545
699.5964912,0.95
699.6315789,0.965909091
699.6666667,0.797727273
699.7017544,0.788636364
699.7368421,0.647727273
699.7719298,0.768181818
699.8070175,0.845454545
699.8421053,0.815909091
699.877193,1.027272727
699.9122807,0.970454545
699.9473684,0.672727273
699.9824561,0.809090909
700.0175439,0.936363636
700.0526316,0.55
700.0877193,0.611363636
700.122807,0.702272727
700.1578947,0.795454545
700.1929825,1.002272727
700.2280702,0.740909091
700.2631579,0.913636364
700.2982456,1.063636364
700.3333333,1.222727273
700.3684211,0.786363636
700.4035088,0.677272727
700.4385965,0.693181818
700.4736842,0.652272727
700.5087719,0.688636364
700.5438596,0.827272727
700.5789474,0.877272727
700.6140351,1.011363636
700.6491228,1.134090909
700.6842105,0.829545455
700.7192982,0.959090909
700.754386,0.663636364
700.7894737,0.704545455
700.8245614,0.881818182
700.8596491,0.706818182
700.8947368,0.825
700.9298246,0.95
700.9649123,0.865219156
719,0.506818182
719.0350877,0.620454545
719.0701754,0.602272727
719.1052632,0.779545455
719.1403509,0.770454545
719.1754386,0.929545455
719.2105263,0.7
719.245614,0.85
719.2807018,0.713636364
719.3157895,0.759090909
719.3508772,0.836363636
719.3859649,0.593181818
719.4210526,0.718181818
719.4561404,0.779545455
719.4912281,0.809090909
719.5263158,0.656818182
719.5614035,0.786363636
719.5964912,0.820454545
719.6315789,0.972727273
719.6666667,1.029545455
719.7017544,1.156818182
719.7368421,0.575
719.7719298,0.579545455
719.8070175,0.622727273
719.8421053,0.620454545
719.877193,0.622727273
719.9122807,0.763636364
719.9473684,0.9
719.9824561,1.002272727
720.0175439,1.127272727
720.0526316,1.325
720.0877193,0.663636364
720.122807,0.559090909
720.1578947,0.7
720.1929825,0.593181818
720.2280702,0.7
720.2631579,0.795454545
720.2982456,0.665909091
720.3333333,0.772727273
720.3684211,0.829545455
720.4035088,0.961363636
720.4385965,1.140909091
720.4736842,1.238636364
720.5087719,0.638636364
720.5438596,0.695454545
720.5789474,0.863636364
720.6140351,0.918181818
720.6491228,0.647727273
720.6842105,0.734090909
720.7192982,0.736363636
720.754386,0.888636364
720.7894737,0.672727273
720.8245614,0.754545455
720.8596491,1.118181818
720.8947368,0.736363636
720.9298246,0.881818182
720.9649123,0.793506494
739,0.881818182
739.0350877,1
739.0701754,1.131818182
739.1052632,0.809090909
739.1403509,0.963636364
739.1754386,1.109090909
739.2105263,1.272727273
739.245614,0.575
739.2807018,0.652272727
739.3157895,0.743181818
739.3508772,0.756818182
739.3859649,0.747727273
739.4210526,0.806818182
739.4561404,0.868181818
739.4912281,0.825
739.5263158,0.947727273
739.5614035,0.934090909
739.5964912,1.072727273
739.6315789,1.265909091
739.6666667,1.306818182
739.7017544,0.5
739.7368421,0.554545455
739.7719298,0.586363636
739.8070175,0.670454545
739.8421053,0.731818182
739.877193,0.802272727
739.9122807,0.995454545
739.9473684,1.154545455
739.9824561,1.329545455
740.0175439,0.634090909
740.0526316,0.693181818
740.0877193,0.606818182
740.122807,0.711363636
740.1578947,0.659090909
740.1929825,0.688636364
740.2280702,0.768181818
740.2631579,0.872727273
740.2982456,1.004545455
740.3333333,1.161363636
740.3684211,1.020454545
740.4035088,1.245454545
740.4385965,0.754545455
740.4736842,0.656818182
740.5087719,0.577272727
740.5438596,0.634090909
740.5789474,0.756818182
740.6140351,0.875
740.6491228,0.884090909
740.6842105,0.993181818
740.7192982,0.961363636
740.754386,1.075
740.7894737,1.186363636
740.8245614,1.090909091
740.8596491,0.870454545
740.8947368,0.831818182
740.9298246,0.868181818
740.9649123,0.87637987
759,1.027272727
759.0350877,1.1
759.0701754,0.909090909
759.1052632,0.881818182
759.1403509,0.525
759.1754386,0.579545455
759.2105263,0.575
759.245614,0.543181818
759.2807018,0.668181818
759.3157895,0.797727273
759.3508772,0.822727273
759.3859649,1.013636364
759.4210526,0.979545455
759.4561404,1.034090909
759.4912281,1.215909091
759.5263158,1.286363636
759.5614035,0.659090909
759.5964912,0.579545455
759.6315789,0.718181818
759.6666667,0.756818182
759.7017544,0.834090909
759.7368421,0.970454545
759.7719298,1.131818182
759.8070175,0.968181818
759.8421053,0.990909091
759.877193,1.006818182
759.9122807,1.154545455
759.9473684,0.693181818
759.9824561,0.834090909
760.0175439,0.938636364
760.0526316,1.025
760.0877193,0.818181818
760.122807,0.704545455
760.1578947,0.806818182
760.1929825,0.895454545
760.2280702,0.981818182
760.2631579,1.038636364
760.2982456,1.163636364
760.3333333,1.045454545
760.3684211,0.588636364
760.4035088,0.695454545
760.4385965,0.788636364
760.4736842,0.820454545
760.5087719,0.936363636
760.5438596,1.015909091
760.5789474,0.811363636
760.6140351,0.970454545
760.6491228,0.975
760.6842105,0.940909091
760.7192982,1.095454545
760.754386,1.318181818
760.7894737,0.779545455
760.8245614,0.820454545
760.8596491,0.922727273
760.8947368,1.090909091
760.9298246,1.038636364
760.9649123,0.897930195
779,0.8
779.0350877,0.947727273
779.0701754,0.888636364
779.1052632,0.747727273
779.1403509,0.843181818
779.1754386,1.020454545
779.2105263,1.093181818
779.245614,0.795454545
779.2807018,0.856818182
779.3157895,0.756818182
779.3508772,0.777272727
779.3859649,0.940909091
779.4210526,1.056818182
779.4561404,1.154545455
779.4912281,0.881818182
779.5263158,0.590909091
779.5614035,0.709090909
779.5964912,0.663636364
779.6315789,0.759090909
779.6666667,0.893181818
779.7017544,0.927272727
779.7368421,0.877272727
779.7719298,1.040909091
779.8070175,1.025
779.8421053,0.831818182
779.877193,1.2
779.9122807,0.954545455
779.9473684,0.890909091
779.9824561,0.988636364
780.0175439,0.772727273
780.0526316,0.679545455
780.0877193,0.752272727
780.122807,0.634090909
780.1578947,0.731818182
780.1929825,0.634090909
780.2280702,0.629545455
780.2631579,0.597727273
780.2982456,0.736363636
780.3333333,0.804545455
780.3684211,0.95
780.4035088,0.9
780.4385965,1.086363636
780.4736842,0.820454545
780.5087719,0.954545455
780.5438596,0.877272727
780.5789474,1.070454545
780.6140351,0.740909091
780.6491228,0.740909091
780.6842105,0.536363636
780.7192982,0.615909091
780.754386,0.713636364
780.7894737,0.8
780.8245614,0.820454545
780.8596491,0.840909091
780.8947368,0.890909091
780.9298246,0.904545455
780.9649123,0.841964286
799,0.747727273
799.0350877,0.863636364
799.0701754,1.031818182
799.1052632,1.222727273
799.1403509,1.388636364
799.1754386,1.461363636
799.2105263,0.536363636
799.245614,0.629545455
799.2807018,0.597727273
799.3157895,0.572727273
799.3508772,0.627272727
799.3859649,0.765909091
799.4210526,0.822727273
799.4561404,0.745454545
799.4912281,0.906818182
799.5263158,1.011363636
799.5614035,0.986363636
799.5964912,1.140909091
799.6315789,0.490909091
799.6666667,0.595454545
799.7017544,0.702272727
